date,cmax,cmin,PRCP,SNWD,SNOW
11/20/1987,72,17,66,0,0
11/21/1987,17,-89,0,0,0
11/22/1987,22,-83,0,0,0
11/23/1987,89,-28,0,0,0
11/24/1987,156,72,0,0,0
11/25/1987,94,67,0,0,0
11/26/1987,78,0,28,0,0
11/27/1987,17,-11,0,0,0
11/28/1987,44,-22,0,0,0
11/29/1987,78,0,0,0,0
11/30/1987,150,78,211,0,0
12/01/1987,106,56,0,0,0
12/02/1987,72,11,3,0,0
12/03/1987,61,-6,0,0,0
12/04/1987,50,11,18,0,0
12/05/1987,17,-17,0,0,0
12/06/1987,44,-17,0,0,0
12/07/1987,67,-11,0,0,0
12/08/1987,94,-39,0,0,0
12/09/1987,144,44,0,0,0
12/10/1987,139,72,0,0,0
12/11/1987,83,44,191,0,0
12/12/1987,56,6,28,0,0
12/13/1987,78,17,0,0,0
12/14/1987,83,22,0,0,0
12/15/1987,56,0,193,0,5
12/16/1987,56,-6,3,0,0
12/17/1987,22,-39,0,0,5
12/18/1987,11,-50,0,0,0
12/19/1987,39,-33,0,0,0
12/20/1987,33,-22,30,0,23
12/21/1987,78,11,0,0,0
12/22/1987,78,6,0,0,0
12/23/1987,72,0,0,0,0
12/24/1987,56,11,0,0,0
12/25/1987,122,44,0,0,0
12/26/1987,83,-17,5,0,0
12/27/1987,33,-33,0,0,0
12/28/1987,17,-44,0,0,0
12/29/1987,-22,-139,66,76,157
12/30/1987,-83,-161,0,152,0
12/31/1987,44,-100,3,102,0
01/01/1988,89,6,0,25,0
01/02/1988,11,-50,0,0,0
01/03/1988,0,-67,0,0,0
01/04/1988,11,-33,135,127,170
01/05/1988,-28,-111,0,127,0
01/06/1988,-56,-117,0,127,0
01/07/1988,-67,-139,0,127,0
01/08/1988,6,-128,130,127,229
01/09/1988,11,-72,18,356,10
01/10/1988,-22,-89,0,254,0
01/11/1988,-28,-128,0,229,0
01/12/1988,22,-94,0,229,0
01/13/1988,50,-94,0,178,0
01/14/1988,-94,-200,0,127,0
01/15/1988,-78,-172,0,127,0
01/16/1988,39,-100,0,127,0
01/17/1988,56,-17,0,102,0
01/18/1988,78,22,56,51,0
01/19/1988,89,11,0,0,0
01/20/1988,33,0,28,0,0
01/21/1988,100,17,0,0,0
01/22/1988,22,-39,0,0,0
01/23/1988,11,-39,0,0,0
01/24/1988,56,-50,0,0,0
01/25/1988,44,6,206,0,23
01/26/1988,28,-39,64,25,0
01/27/1988,-33,-89,0,0,0
01/28/1988,-28,-100,0,0,0
01/29/1988,-17,-89,0,0,0
01/30/1988,78,-33,0,0,0
01/31/1988,144,44,0,0,0
02/01/1988,156,61,0,0,0
02/02/1988,128,-11,137,0,20
02/03/1988,-6,-61,0,25,0
02/04/1988,6,-67,206,25,193
02/05/1988,-50,-100,0,178,0
02/06/1988,-44,-100,0,152,0
02/07/1988,-44,-133,0,152,0
02/08/1988,17,-50,0,127,0
02/09/1988,17,-72,0,102,0
02/10/1988,39,-33,0,102,0
02/11/1988,11,-61,0,76,0
02/12/1988,33,-6,470,102,145
02/13/1988,0,-56,5,203,0
02/14/1988,11,-83,0,203,0
02/15/1988,94,-28,43,178,0
02/16/1988,72,0,66,51,0
02/17/1988,56,-22,0,25,0
02/18/1988,89,6,0,25,0
02/19/1988,61,-22,0,0,0
02/20/1988,100,28,71,0,0
02/21/1988,67,-83,0,0,0
02/22/1988,56,-89,0,0,0
02/23/1988,150,50,0,0,0
02/24/1988,50,-28,0,0,0
02/25/1988,17,-44,0,0,0
02/26/1988,17,-56,0,0,0
02/27/1988,17,-33,0,0,0
02/28/1988,22,-44,0,0,0
02/29/1988,78,-39,0,0,0
03/01/1988,44,-44,0,0,0
03/02/1988,94,-83,0,0,0
03/03/1988,117,28,0,0,0
03/04/1988,28,-28,203,25,86
03/05/1988,39,-44,0,76,0
03/06/1988,78,-44,0,25,0
03/07/1988,128,0,0,0,0
03/08/1988,67,0,0,0,0
03/09/1988,111,11,0,0,0
03/10/1988,106,6,5,0,0
03/11/1988,78,-6,0,0,0
03/12/1988,100,-39,0,0,0
03/13/1988,50,22,8,0,0
03/14/1988,28,6,48,0,33
03/15/1988,44,-6,8,0,8
03/16/1988,89,-6,0,0,0
03/17/1988,117,0,0,0,0
03/18/1988,83,11,0,0,0
03/19/1988,89,-6,0,0,0
03/20/1988,39,-56,3,0,0
03/21/1988,-39,-111,0,0,0
03/22/1988,56,-89,0,0,0
03/23/1988,89,-39,0,0,0
03/24/1988,206,50,43,0,0
03/25/1988,117,50,3,0,0
03/26/1988,183,83,394,0,0
03/27/1988,150,33,180,0,0
03/28/1988,89,17,0,0,0
03/29/1988,94,11,0,0,0
03/30/1988,89,17,0,0,0
03/31/1988,106,56,0,0,0
04/01/1988,100,56,3,0,0
04/02/1988,128,72,0,0,0
04/03/1988,111,56,8,0,0
04/04/1988,156,100,20,0,0
04/05/1988,194,56,0,0,0
04/06/1988,61,39,3,0,0
04/07/1988,67,33,3,0,0
04/08/1988,61,44,3,0,0
04/09/1988,139,50,0,0,0
04/10/1988,178,78,0,0,0
04/11/1988,100,33,13,0,0
04/12/1988,61,22,0,0,0
04/13/1988,56,28,3,0,0
04/14/1988,72,6,0,0,0
04/15/1988,72,33,15,0,0
04/16/1988,89,22,13,0,0
04/17/1988,150,44,0,0,0
04/18/1988,128,61,30,0,0
04/19/1988,100,22,0,0,0
04/20/1988,100,33,0,0,0
04/21/1988,139,33,0,0,0
04/22/1988,133,33,0,0,0
04/23/1988,106,39,8,0,0
04/24/1988,106,56,30,0,0
04/25/1988,150,67,0,0,0
04/26/1988,178,56,0,0,0
04/27/1988,189,72,0,0,0
04/28/1988,111,78,173,0,0
04/29/1988,150,72,51,0,0
04/30/1988,100,56,0,0,0
05/01/1988,106,72,15,0,0
05/02/1988,78,50,8,0,0
05/03/1988,150,50,8,0,0
05/04/1988,228,83,0,0,0
05/05/1988,211,106,0,0,0
05/06/1988,133,94,10,0,0
05/07/1988,178,83,0,0,0
05/08/1988,111,61,0,0,0
05/09/1988,200,50,0,0,0
05/10/1988,133,67,41,0,0
05/11/1988,139,94,69,0,0
05/12/1988,178,106,0,0,0
05/13/1988,239,94,0,0,0
05/14/1988,167,100,0,0,0
05/15/1988,211,83,0,0,0
05/16/1988,189,111,0,0,0
05/17/1988,150,111,3,0,0
05/18/1988,128,94,15,0,0
05/19/1988,106,94,262,0,0
05/20/1988,144,100,30,0,0
05/21/1988,150,94,28,0,0
05/22/1988,206,111,10,0,0
05/23/1988,294,144,0,0,0
05/24/1988,272,172,86,0,0
05/25/1988,172,83,142,0,0
05/26/1988,189,89,0,0,0
05/27/1988,278,106,0,0,0
05/28/1988,294,144,0,0,0
05/29/1988,233,167,0,0,0
05/30/1988,183,133,0,0,0
05/31/1988,283,139,0,0,0
06/01/1988,211,144,3,0,0
06/02/1988,144,83,0,0,0
06/03/1988,156,89,0,0,0
06/04/1988,150,111,0,0,0
06/05/1988,272,122,0,0,0
06/06/1988,244,122,0,0,0
06/07/1988,244,144,0,0,0
06/08/1988,244,128,0,0,0
06/09/1988,156,100,10,0,0
06/10/1988,222,94,0,0,0
06/11/1988,233,128,0,0,0
06/12/1988,317,161,0,0,0
06/13/1988,344,228,0,0,0
06/14/1988,344,233,0,0,0
06/15/1988,367,239,0,0,0
06/16/1988,333,200,0,0,0
06/17/1988,239,178,53,0,0
06/18/1988,244,161,79,0,0
06/19/1988,311,156,0,0,0
06/20/1988,311,194,0,0,0
06/21/1988,339,217,0,0,0
06/22/1988,328,183,56,0,0
06/23/1988,300,156,33,0,0
06/24/1988,183,133,0,0,0
06/25/1988,228,139,0,0,0
06/26/1988,289,161,23,0,0
06/27/1988,189,144,0,0,0
06/28/1988,283,139,0,0,0
06/29/1988,206,139,61,0,0
06/30/1988,200,111,10,0,0
07/01/1988,194,100,30,0,0
07/02/1988,222,111,15,0,0
07/03/1988,278,150,0,0,0
07/04/1988,278,150,0,0,0
07/05/1988,289,150,0,0,0
07/06/1988,317,183,0,0,0
07/07/1988,322,217,0,0,0
07/08/1988,344,206,0,0,0
07/09/1988,322,217,0,0,0
07/10/1988,339,217,109,0,0
07/11/1988,372,217,41,0,0
07/12/1988,289,206,157,0,0
07/13/1988,272,183,0,0,0
07/14/1988,306,194,10,0,0
07/15/1988,250,183,0,0,0
07/16/1988,333,183,0,0,0
07/17/1988,339,178,127,0,0
07/18/1988,289,183,0,0,0
07/19/1988,250,211,25,0,0
07/20/1988,244,189,127,0,0
07/21/1988,194,167,53,0,0
07/22/1988,206,161,231,0,0
07/23/1988,228,167,8,0,0
07/24/1988,206,172,610,0,0
07/25/1988,261,172,3,0,0
07/26/1988,311,189,0,0,0
07/27/1988,256,194,305,0,0
07/28/1988,272,189,69,0,0
07/29/1988,283,189,0,0,0
07/30/1988,356,222,0,0,0
07/31/1988,289,194,15,0,0
08/01/1988,256,194,0,0,0
08/02/1988,311,222,0,0,0
08/03/1988,350,233,0,0,0
08/04/1988,333,233,0,0,0
08/05/1988,333,239,0,0,0
08/06/1988,328,239,0,0,0
08/07/1988,300,228,58,0,0
08/08/1988,317,233,0,0,0
08/09/1988,322,222,0,0,0
08/10/1988,339,233,0,0,0
08/11/1988,339,250,3,0,0
08/12/1988,350,250,0,0,0
08/13/1988,350,233,0,0,0
08/14/1988,333,217,0,0,0
08/15/1988,356,206,25,0,0
08/16/1988,272,206,0,0,0
08/17/1988,256,183,20,0,0
08/18/1988,256,167,3,0,0
08/19/1988,228,139,0,0,0
08/20/1988,250,150,0,0,0
08/21/1988,272,150,0,0,0
08/22/1988,211,117,0,0,0
08/23/1988,200,117,0,0,0
08/24/1988,194,139,71,0,0
08/25/1988,228,161,0,0,0
08/26/1988,300,189,0,0,0
08/27/1988,250,200,0,0,0
08/28/1988,311,217,0,0,0
08/29/1988,283,189,102,0,0
08/30/1988,239,172,0,0,0
08/31/1988,228,150,0,0,0
09/01/1988,228,161,0,0,0
09/02/1988,283,156,0,0,0
09/03/1988,267,167,0,0,0
09/04/1988,217,167,218,0,0
09/05/1988,272,139,0,0,0
09/06/1988,206,106,0,0,0
09/07/1988,228,111,0,0,0
09/08/1988,250,122,0,0,0
09/09/1988,200,133,13,0,0
09/10/1988,283,183,0,0,0
09/11/1988,228,144,0,0,0
09/12/1988,217,117,0,0,0
09/13/1988,228,156,20,0,0
09/14/1988,222,122,0,0,0
09/15/1988,183,100,0,0,0
09/16/1988,172,83,0,0,0
09/17/1988,222,111,3,0,0
09/18/1988,256,161,0,0,0
09/19/1988,256,172,0,0,0
09/20/1988,233,172,3,0,0
09/21/1988,261,183,71,0,0
09/22/1988,228,144,0,0,0
09/23/1988,250,139,0,0,0
09/24/1988,222,139,0,0,0
09/25/1988,178,128,0,0,0
09/26/1988,244,117,0,0,0
09/27/1988,222,100,0,0,0
09/28/1988,256,89,0,0,0
09/29/1988,139,67,0,0,0
09/30/1988,228,94,0,0,0
10/01/1988,283,144,0,0,0
10/02/1988,261,161,56,0,0
10/03/1988,189,128,8,0,0
10/04/1988,133,94,23,0,0
10/05/1988,106,67,20,0,0
10/06/1988,161,44,0,0,0
10/07/1988,117,39,0,0,0
10/08/1988,100,22,178,0,0
10/09/1988,117,28,0,0,0
10/10/1988,189,78,0,0,0
10/11/1988,178,83,0,0,0
10/12/1988,128,50,0,0,0
10/13/1988,106,39,0,0,0
10/14/1988,139,17,0,0,0
10/15/1988,161,78,0,0,0
10/16/1988,144,94,0,0,0
10/17/1988,178,100,0,0,0
10/18/1988,211,122,15,0,0
10/19/1988,139,67,0,0,0
10/20/1988,117,22,0,0,0
10/21/1988,111,17,0,0,0
10/22/1988,144,89,91,0,0
10/23/1988,106,56,0,0,0
10/24/1988,150,72,10,0,0
10/25/1988,139,61,0,0,0
10/26/1988,144,39,0,0,0
10/27/1988,139,44,0,0,0
10/28/1988,161,28,5,0,0
10/29/1988,117,50,0,0,0
10/30/1988,100,17,0,0,0
10/31/1988,67,-6,0,0,0
11/01/1988,128,22,353,0,0
11/02/1988,128,56,81,0,0
11/03/1988,106,56,0,0,0
11/04/1988,167,28,0,0,0
11/05/1988,167,111,28,0,0
11/06/1988,194,122,15,0,0
11/07/1988,133,61,0,0,0
11/08/1988,122,50,0,0,0
11/09/1988,139,72,0,0,0
11/10/1988,156,44,69,0,0
11/11/1988,139,39,0,0,0
11/12/1988,78,11,0,0,0
11/13/1988,117,11,188,0,0
11/14/1988,156,72,0,0,0
11/15/1988,128,50,0,0,0
11/16/1988,139,22,0,0,0
11/17/1988,172,50,124,0,0
11/18/1988,106,33,0,0,0
11/19/1988,56,17,0,0,0
11/20/1988,94,39,572,0,0
11/21/1988,100,28,0,0,0
11/22/1988,83,11,0,0,0
11/23/1988,94,-6,0,0,0
11/24/1988,50,-22,0,0,0
11/25/1988,94,-11,0,0,0
11/26/1988,167,28,0,0,0
11/27/1988,178,50,3,0,0
11/28/1988,172,50,236,0,0
11/29/1988,94,28,0,0,0
11/30/1988,106,0,0,0,0
12/01/1988,100,28,0,0,0
12/02/1988,44,11,0,0,0
12/03/1988,106,28,0,0,0
12/04/1988,89,-22,0,0,0
12/05/1988,-6,-67,0,0,0
12/06/1988,72,-72,0,0,0
12/07/1988,139,39,0,0,0
12/08/1988,83,0,0,0,0
12/09/1988,11,-39,0,0,0
12/10/1988,0,-56,0,0,0
12/11/1988,-17,-161,8,0,8
12/12/1988,-67,-167,0,0,0
12/13/1988,50,-106,10,0,0
12/14/1988,50,17,15,0,0
12/15/1988,89,-44,0,0,0
12/16/1988,-39,-89,0,0,0
12/17/1988,-61,-100,28,0,79
12/18/1988,-28,-94,0,51,0
12/19/1988,17,-67,0,25,0
12/20/1988,117,-33,0,25,0
12/21/1988,144,50,0,0,0
12/22/1988,50,-44,0,0,0
12/23/1988,28,-56,15,0,8
12/24/1988,56,6,104,0,0
12/25/1988,89,17,3,0,0
12/26/1988,22,-56,0,0,0
12/27/1988,50,-72,0,0,0
12/28/1988,156,28,76,0,0
12/29/1988,28,-28,0,0,0
12/30/1988,28,-22,0,0,0
12/31/1988,56,-22,0,0,0
01/01/1989,6,-61,0,0,0
01/02/1989,56,6,0,0,0
01/03/1989,33,-44,0,0,0
01/04/1989,-44,-150,0,0,0
01/05/1989,-50,-150,0,0,0
01/06/1989,0,-106,0,0,0
01/07/1989,6,-44,8,0,10
01/08/1989,122,-22,3,0,0
01/09/1989,83,-17,0,0,0
01/10/1989,0,-39,0,0,0
01/11/1989,33,-50,0,0,0
01/12/1989,89,-67,41,0,8
01/13/1989,89,-28,0,0,0
01/14/1989,78,-44,0,0,0
01/15/1989,117,28,36,0,0
01/16/1989,56,-6,0,0,0
01/17/1989,72,-11,0,0,0
01/18/1989,61,0,0,0,0
01/19/1989,89,17,0,0,0
01/20/1989,117,-6,5,0,0
01/21/1989,17,-94,0,0,0
01/22/1989,50,-100,0,0,0
01/23/1989,89,-22,0,0,0
01/24/1989,106,11,0,0,0
01/25/1989,44,-33,0,0,0
01/26/1989,89,-28,46,0,20
01/27/1989,78,0,0,0,0
01/28/1989,61,-17,0,0,0
01/29/1989,117,39,0,0,0
01/30/1989,89,39,18,0,0
01/31/1989,78,28,0,0,0
02/01/1989,189,67,0,0,0
02/02/1989,111,-6,0,0,0
02/03/1989,17,-61,53,0,0
02/04/1989,-61,-89,0,0,0
02/05/1989,-56,-94,0,0,0
02/06/1989,17,-61,5,0,8
02/07/1989,0,-44,10,0,10
02/08/1989,17,-61,0,0,0
02/09/1989,-22,-100,0,0,0
02/10/1989,-28,-106,0,0,0
02/11/1989,33,-61,0,0,0
02/12/1989,50,-39,0,0,0
02/13/1989,22,-56,0,0,0
02/14/1989,122,17,5,0,0
02/15/1989,72,22,102,0,0
02/16/1989,39,-72,0,0,0
02/17/1989,-39,-122,0,0,0
02/18/1989,-39,-117,0,0,0
02/19/1989,33,-50,0,0,0
02/20/1989,72,-28,0,0,0
02/21/1989,161,22,277,0,0
02/22/1989,128,33,38,0,0
02/23/1989,33,0,3,0,0
02/24/1989,0,-72,20,0,23
02/25/1989,-17,-83,53,76,53
02/26/1989,-11,-100,28,76,30
02/27/1989,33,-39,43,127,46
02/28/1989,11,-50,0,76,0
03/01/1989,50,-28,0,51,0
03/02/1989,28,-50,0,25,0
03/03/1989,17,-22,0,25,0
03/04/1989,0,-17,0,0,0
03/05/1989,56,-11,8,0,0
03/06/1989,39,-83,0,0,0
03/07/1989,-50,-128,0,0,0
03/08/1989,-44,-106,8,25,36
03/09/1989,11,-61,0,0,0
03/10/1989,28,-44,0,0,0
03/11/1989,83,-33,8,0,0
03/12/1989,28,-39,25,0,23
03/13/1989,0,-72,0,25,0
03/14/1989,117,-22,0,0,0
03/15/1989,144,28,0,0,0
03/16/1989,106,39,0,0,0
03/17/1989,189,28,0,0,0
03/18/1989,56,-6,122,0,0
03/19/1989,33,-33,10,0,15
03/20/1989,67,-39,23,0,8
03/21/1989,83,6,79,0,0
03/22/1989,28,-28,0,0,0
03/23/1989,83,-11,0,0,0
03/24/1989,56,0,137,0,0
03/25/1989,128,17,102,0,0
03/26/1989,150,44,0,0,0
03/27/1989,183,22,0,0,0
03/28/1989,272,100,0,0,0
03/29/1989,233,56,0,0,0
03/30/1989,56,22,231,0,0
03/31/1989,39,11,28,0,0
04/01/1989,89,17,0,0,0
04/02/1989,128,17,0,0,0
04/03/1989,106,39,30,0,0
04/04/1989,111,50,5,0,0
04/05/1989,156,50,20,0,0
04/06/1989,122,61,147,0,0
04/07/1989,144,44,0,0,0
04/08/1989,89,6,124,0,10
04/09/1989,89,11,5,0,0
04/10/1989,106,6,10,0,0
04/11/1989,100,0,0,0,0
04/12/1989,111,0,0,0,0
04/13/1989,100,17,0,0,0
04/14/1989,83,28,0,0,0
04/15/1989,117,28,114,0,0
04/16/1989,61,44,241,0,0
04/17/1989,144,50,0,0,0
04/18/1989,122,44,0,0,0
04/19/1989,89,50,36,0,0
04/20/1989,150,44,0,0,0
04/21/1989,117,50,0,0,0
04/22/1989,100,6,0,0,0
04/23/1989,106,-6,0,0,0
04/24/1989,139,28,0,0,0
04/25/1989,161,56,0,0,0
04/26/1989,150,50,0,0,0
04/27/1989,189,67,0,0,0
04/28/1989,156,61,0,0,0
04/29/1989,167,50,64,0,0
04/30/1989,106,67,112,0,0
05/01/1989,111,78,10,0,0
05/02/1989,183,72,191,0,0
05/03/1989,156,94,0,0,0
05/04/1989,222,83,0,0,0
05/05/1989,183,72,8,0,0
05/06/1989,222,94,69,0,0
05/07/1989,200,89,0,0,0
05/08/1989,144,72,0,0,0
05/09/1989,144,67,0,0,0
05/10/1989,128,72,112,0,0
05/11/1989,111,72,361,0,0
05/12/1989,194,94,18,0,0
05/13/1989,150,100,0,0,0
05/14/1989,189,100,0,0,0
05/15/1989,200,106,0,0,0
05/16/1989,122,89,3,0,0
05/17/1989,189,106,0,0,0
05/18/1989,222,117,0,0,0
05/19/1989,161,117,0,0,0
05/20/1989,261,122,0,0,0
05/21/1989,267,144,13,0,0
05/22/1989,278,139,0,0,0
05/23/1989,244,156,0,0,0
05/24/1989,156,117,38,0,0
05/25/1989,217,122,0,0,0
05/26/1989,256,167,0,0,0
05/27/1989,267,139,79,0,0
05/28/1989,206,117,0,0,0
05/29/1989,261,122,0,0,0
05/30/1989,261,144,0,0,0
05/31/1989,194,133,0,0,0
06/01/1989,267,128,0,0,0
06/02/1989,278,183,64,0,0
06/03/1989,289,183,0,0,0
06/04/1989,283,172,0,0,0
06/05/1989,239,161,0,0,0
06/06/1989,172,139,43,0,0
06/07/1989,150,133,89,0,0
06/08/1989,178,133,76,0,0
06/09/1989,161,122,64,0,0
06/10/1989,228,122,84,0,0
06/11/1989,239,150,0,0,0
06/12/1989,272,161,0,0,0
06/13/1989,200,122,38,0,0
06/14/1989,194,117,0,0,0
06/15/1989,156,122,188,0,0
06/16/1989,150,122,15,0,0
06/17/1989,294,128,0,0,0
06/18/1989,278,183,20,0,0
06/19/1989,261,167,0,0,0
06/20/1989,267,156,0,0,0
06/21/1989,256,167,0,0,0
06/22/1989,300,194,0,0,0
06/23/1989,283,189,10,0,0
06/24/1989,200,156,0,0,0
06/25/1989,211,161,0,0,0
06/26/1989,278,189,0,0,0
06/27/1989,339,228,0,0,0
06/28/1989,272,206,30,0,0
06/29/1989,250,172,0,0,0
06/30/1989,278,156,0,0,0
07/01/1989,233,167,0,0,0
07/02/1989,322,189,0,0,0
07/03/1989,256,161,0,0,0
07/04/1989,239,150,0,0,0
07/05/1989,239,178,231,0,0
07/06/1989,233,178,8,0,0
07/07/1989,339,217,10,0,0
07/08/1989,228,167,15,0,0
07/09/1989,272,167,0,0,0
07/10/1989,267,178,69,0,0
07/11/1989,306,189,5,0,0
07/12/1989,300,167,0,0,0
07/13/1989,267,183,0,0,0
07/14/1989,250,178,3,0,0
07/15/1989,256,167,0,0,0
07/16/1989,261,172,10,0,0
07/17/1989,183,156,284,0,0
07/18/1989,272,150,0,0,0
07/19/1989,306,183,0,0,0
07/20/1989,256,167,183,0,0
07/21/1989,200,167,38,0,0
07/22/1989,283,178,0,0,0
07/23/1989,289,206,0,0,0
07/24/1989,289,194,0,0,0
07/25/1989,339,211,0,0,0
07/26/1989,356,239,0,0,0
07/27/1989,339,239,0,0,0
07/28/1989,306,183,348,0,0
07/29/1989,256,167,5,0,0
07/30/1989,283,172,84,0,0
07/31/1989,228,161,0,0,0
08/01/1989,217,172,0,0,0
08/02/1989,261,161,79,0,0
08/03/1989,289,200,0,0,0
08/04/1989,311,211,0,0,0
08/05/1989,322,228,0,0,0
08/06/1989,311,228,38,0,0
08/07/1989,289,183,71,0,0
08/08/1989,244,167,61,0,0
08/09/1989,244,150,0,0,0
08/10/1989,244,156,0,0,0
08/11/1989,206,156,338,0,0
08/12/1989,239,172,104,0,0
08/13/1989,244,189,541,0,0
08/14/1989,294,211,0,0,0
08/15/1989,278,211,18,0,0
08/16/1989,300,211,28,0,0
08/17/1989,244,189,0,0,0
08/18/1989,222,167,0,0,0
08/19/1989,222,167,0,0,0
08/20/1989,283,189,0,0,0
08/21/1989,306,211,89,0,0
08/22/1989,289,194,0,0,0
08/23/1989,300,183,13,0,0
08/24/1989,261,150,0,0,0
08/25/1989,222,122,0,0,0
08/26/1989,239,144,0,0,0
08/27/1989,222,122,0,0,0
08/28/1989,244,156,0,0,0
08/29/1989,217,161,99,0,0
08/30/1989,306,183,25,0,0
08/31/1989,256,167,0,0,0
09/01/1989,283,150,0,0,0
09/02/1989,278,167,0,0,0
09/03/1989,244,139,0,0,0
09/04/1989,200,117,0,0,0
09/05/1989,194,111,0,0,0
09/06/1989,200,106,0,0,0
09/07/1989,222,144,0,0,0
09/08/1989,239,150,0,0,0
09/09/1989,278,156,0,0,0
09/10/1989,300,206,0,0,0
09/11/1989,294,222,0,0,0
09/12/1989,228,178,0,0,0
09/13/1989,267,183,0,0,0
09/14/1989,244,183,343,0,0
09/15/1989,189,139,137,0,0
09/16/1989,194,122,56,0,0
09/17/1989,172,156,20,0,0
09/18/1989,194,156,0,0,0
09/19/1989,172,156,229,0,0
09/20/1989,233,161,86,0,0
09/21/1989,244,189,66,0,0
09/22/1989,283,200,18,0,0
09/23/1989,272,100,58,0,0
09/24/1989,167,78,0,0,0
09/25/1989,178,61,0,0,0
09/26/1989,172,111,157,0,0
09/27/1989,139,61,0,0,0
09/28/1989,183,56,0,0,0
09/29/1989,239,111,0,0,0
09/30/1989,206,111,0,0,0
10/01/1989,206,94,0,0,0
10/02/1989,183,122,157,0,0
10/03/1989,233,78,0,0,0
10/04/1989,139,67,0,0,0
10/05/1989,178,67,0,0,0
10/06/1989,200,106,8,0,0
10/07/1989,172,94,0,0,0
10/08/1989,139,67,0,0,0
10/09/1989,128,50,0,0,0
10/10/1989,117,33,0,0,0
10/11/1989,150,89,46,0,0
10/12/1989,183,72,0,0,0
10/13/1989,228,122,0,0,0
10/14/1989,200,106,145,0,0
10/15/1989,133,106,122,0,0
10/16/1989,189,117,0,0,0
10/17/1989,189,72,300,0,0
10/18/1989,78,33,18,0,0
10/19/1989,94,39,183,0,0
10/20/1989,200,94,239,0,0
10/21/1989,139,56,5,0,0
10/22/1989,122,50,0,0,0
10/23/1989,167,50,0,0,0
10/24/1989,206,61,0,0,0
10/25/1989,178,78,0,0,0
10/26/1989,194,83,0,0,0
10/27/1989,244,83,0,0,0
10/28/1989,233,133,0,0,0
10/29/1989,211,111,0,0,0
10/30/1989,244,94,0,0,0
10/31/1989,183,117,229,0,0
11/01/1989,183,94,0,0,0
11/02/1989,106,67,0,0,0
11/03/1989,100,28,300,0,0
11/04/1989,67,0,0,0,0
11/05/1989,106,17,0,0,0
11/06/1989,156,61,10,0,0
11/07/1989,128,83,0,0,0
11/08/1989,106,89,61,0,0
11/09/1989,189,100,183,0,0
11/10/1989,139,67,0,0,0
11/11/1989,122,44,0,0,0
11/12/1989,128,33,0,0,0
11/13/1989,89,11,0,0,0
11/14/1989,217,89,0,0,0
11/15/1989,172,144,56,0,0
11/16/1989,200,67,246,0,0
11/17/1989,72,22,0,0,0
11/18/1989,89,6,0,0,0
11/19/1989,28,-17,0,0,0
11/20/1989,94,0,74,0,3
11/21/1989,83,-56,0,0,0
11/22/1989,11,-56,0,0,0
11/23/1989,-17,-78,86,25,112
11/24/1989,-6,-94,0,102,0
11/25/1989,67,-28,0,51,0
11/26/1989,78,33,5,0,0
11/27/1989,50,6,0,0,0
11/28/1989,150,22,28,0,0
11/29/1989,28,-67,0,0,0
11/30/1989,28,-78,0,0,0
12/01/1989,-22,-111,0,0,0
12/02/1989,33,-122,0,0,0
12/03/1989,33,-94,3,0,0
12/04/1989,-56,-111,0,0,0
12/05/1989,-11,-100,0,0,0
12/06/1989,67,-72,28,0,0
12/07/1989,67,-83,3,0,0
12/08/1989,-56,-100,0,0,0
12/09/1989,-39,-122,0,0,0
12/10/1989,0,-83,0,0,0
12/11/1989,22,-39,0,0,0
12/12/1989,-22,-67,0,0,0
12/13/1989,-11,-100,0,0,0
12/14/1989,-50,-122,0,0,0
12/15/1989,-11,-94,3,0,5
12/16/1989,17,-78,43,76,74
12/17/1989,-17,-83,0,51,0
12/18/1989,-11,-72,0,51,0
12/19/1989,-22,-83,0,51,0
12/20/1989,-22,-89,3,51,5
12/21/1989,-67,-117,0,51,0
12/22/1989,-83,-156,0,25,0
12/23/1989,-67,-156,0,25,0
12/24/1989,-56,-144,0,25,0
12/25/1989,-28,-117,0,0,0
12/26/1989,0,-100,0,0,0
12/27/1989,-72,-144,0,0,0
12/28/1989,-28,-94,15,25,20
12/29/1989,-56,-111,10,0,15
12/30/1989,-22,-89,41,51,38
12/31/1989,117,-28,58,76,0
01/01/1990,111,-28,15,0,0
01/02/1990,44,-33,0,0,0
01/03/1990,94,-11,0,0,0
01/04/1990,89,0,0,0,0
01/05/1990,83,6,0,0,0
01/06/1990,50,-6,0,0,0
01/07/1990,28,-39,0,0,0
01/08/1990,56,0,15,0,0
01/09/1990,67,0,5,0,0
01/10/1990,67,28,0,0,0
01/11/1990,50,22,5,0,0
01/12/1990,67,-6,0,0,0
01/13/1990,0,-67,0,0,0
01/14/1990,-33,-94,0,0,0
01/15/1990,28,-61,10,0,13
01/16/1990,83,-6,0,0,0
01/17/1990,111,11,0,0,0
01/18/1990,172,56,0,0,0
01/19/1990,56,-17,0,0,0
01/20/1990,17,-33,38,0,46
01/21/1990,11,-94,188,51,89
01/22/1990,6,-100,25,152,30
01/23/1990,50,-44,0,178,0
01/24/1990,83,0,18,127,0
01/25/1990,61,28,104,76,0
01/26/1990,139,28,155,0,0
01/27/1990,72,11,0,0,0
01/28/1990,117,11,0,0,0
01/29/1990,44,6,254,0,0
01/30/1990,72,6,127,0,0
01/31/1990,44,-11,0,0,0
02/01/1990,117,-11,0,0,0
